dt_int,observed,estimate,upper,lower
2019-12-30,1,1,1,1
2019-12-31,1,1,1,1
2020-01-02,1,1,1,1
2020-01-03,1,1,1,1
2020-01-04,1,1,1,1
2020-01-05,2,2,2,2
2020-01-07,3,3,3,3
2020-01-08,2,2,2,2
2020-01-10,3,3,3,3
2020-01-11,3,3,3,3
2020-01-13,2,2,2,2
2020-01-14,2,2,2,2
2020-01-16,1,1,1,1
2020-01-20,2,2,2,2
2020-01-21,2,2,2,2
2020-01-23,3,3,3,3
2020-01-24,2,2,2,2
2020-01-25,2,2,2,2
2020-01-26,1,1,1,1
2020-01-27,2,2,2,2
2020-01-28,2,2,2,2
2020-01-29,2,2,2,2
2020-01-30,3,3,3,3
2020-01-31,1,1,1,1
2020-02-03,2,2,2,2
2020-02-07,2,2,2,2
2020-02-08,1,1,1,1
2020-02-09,1,1,1,1
2020-02-11,2,2,2,2
2020-02-12,3,3,3,3
2020-02-13,2,2,2,2
2020-02-15,1,1,1,1
2020-02-17,2,2,2,2
2020-02-18,3,3,3,3
2020-02-19,2,2,2,2
2020-02-20,1,1,1,1
2020-02-21,2,2,2,2
2020-02-22,3,3,3,3
2020-02-23,5,5,5,5
2020-02-26,1,1,1,1
2020-02-27,11,11,11,11
2020-02-28,2,2,2,2
2020-02-29,5,5,5,5
2020-03-01,3,3,3,3
2020-03-02,2,2,2,2
2020-03-03,3,3,3,3
2020-03-04,4,4,4,4
2020-03-05,2,2,2,2
2020-03-06,4,4,4,4
2020-03-08,3,3,3,3
2020-03-09,6,6,6,6
2020-03-10,5,5,5,5
2020-03-11,2,2,2,2
2020-03-12,3,3,3,3
2020-03-13,8,8,8,8
2020-03-14,1,1,1,1
2020-03-15,9,9,9,9
2020-03-16,11,11,11,11
2020-03-17,11,11,11,11
2020-03-18,13,13,13,13
2020-03-19,18,18,18,18
2020-03-20,18,18,18,18
2020-03-21,10,10,10,10
2020-03-22,22,22,22,22
2020-03-23,23,23,23,23
2020-03-24,23,23,23,23
2020-03-25,23,23,23,23
2020-03-26,15,15,15,15
2020-03-27,23,23,23,23
2020-03-28,15,15,15,15
2020-03-29,16,16,16,16
2020-03-30,25,25,25,25
2020-03-31,25,25,25,25
2020-04-01,25,25,25,25
2020-04-02,18,18,18,18
2020-04-03,20,20,20,20
2020-04-04,18,18,18,18
2020-04-05,14,14,14,14
2020-04-06,24,24,24,24
2020-04-07,17,17,17,17
2020-04-08,19,19,19,19
2020-04-09,16,16,16,16
2020-04-10,16,16,16,16
2020-04-11,14,14,14,14
2020-04-12,7,7,7,7
2020-04-13,20,20,20,20
2020-04-14,9,9,9,9
2020-04-15,28,28,28,28
2020-04-16,12,12,12,12
2020-04-17,16,16,16,16
2020-04-18,10,10,10,10
2020-04-19,6,6,6,6
2020-04-20,14,14,14,14
2020-04-21,18,18,18,18
2020-04-22,17,17,17,17
2020-04-23,21,21,21,21
2020-04-24,21,21,21,21
2020-04-25,19,19,19,19
2020-04-26,23,23,23,23
2020-04-27,23,23,23,23
2020-04-28,19,19,19,19
2020-04-29,32,32,32,32
2020-04-30,16,16,16,16
2020-05-01,21,21,21,21
2020-05-02,23,23,23,23
2020-05-03,19,19,19,19
2020-05-04,26,26,26,26
2020-05-05,19,19,19,19
2020-05-06,24,24,24,24
2020-05-07,32,32,32,32
2020-05-08,17,17,17,17
2020-05-09,22,22,22,22
2020-05-10,21,21,21,21
2020-05-11,33,33,33,33
2020-05-12,35,35,35,35
2020-05-13,30,30,30,30
2020-05-14,23,23,23,23
2020-05-15,31,31,31,31
2020-05-16,28,28,28,28
2020-05-17,25,25,25,25
2020-05-18,28,28,28,28
2020-05-19,29,29,29,29
2020-05-20,38,38,38,38
2020-05-21,39,39,39,39
2020-05-22,36,36,36,36
2020-05-23,32,32,32,32
2020-05-24,34,34,34,34
2020-05-25,27,27,27,27
2020-05-26,24,24,24,24
2020-05-27,44,44,45,44
2020-05-28,38,38,40,38
2020-05-29,36,36,37,36
2020-05-30,34,34,35,34
2020-05-31,39,39,43,39
2020-06-01,55,55,60,55
2020-06-02,28,28,31,28
2020-06-03,43,43,50,43
2020-06-04,56,56,63,56
2020-06-05,51,51,61,51
2020-06-06,31,31,40,31
2020-06-07,48,48,55,48
2020-06-08,53,53,60,53
2020-06-09,71,71,81,71
2020-06-10,62,62,76,62
2020-06-11,50,50,65,50
2020-06-12,45,45,57,45
2020-06-13,56,56,71,56
2020-06-14,56,56,66,56
2020-06-15,45,45,54,45
2020-06-16,62,62,82,62
2020-06-17,57,59,72,57
2020-06-18,79,80,94,79
2020-06-19,68,71,80,68
2020-06-20,45,47,63,45
2020-06-21,49,51,69,49
2020-06-22,49,49,75,49
2020-06-23,52,60,74,52
2020-06-24,60,64,92,61
2020-06-25,70,77,103,71
2020-06-26,55,68,99,56
2020-06-27,54,75,96,56
2020-06-28,53,76,107,53
2020-06-29,76,101,132,82
2020-06-30,59,84,120,69
2020-07-01,36,73,102,48
2020-07-02,NA,26,72,10
2020-07-03,NA,30,69,12
