"dt_evoluca","n.casos"
2020-01-03,1
2020-01-09,1
2020-01-27,1
2020-02-01,1
2020-02-04,1
2020-02-09,1
2020-02-15,1
2020-02-16,1
2020-02-17,1
2020-02-19,1
2020-02-21,2
2020-02-22,1
2020-02-24,1
2020-03-02,1
2020-03-05,1
2020-03-07,1
2020-03-08,1
2020-03-10,1
2020-03-12,2
2020-03-13,3
2020-03-14,2
2020-03-15,5
2020-03-16,10
2020-03-17,5
2020-03-18,9
2020-03-19,14
2020-03-20,22
2020-03-21,31
2020-03-22,27
2020-03-23,39
2020-03-24,43
2020-03-25,36
2020-03-26,51
2020-03-27,58
2020-03-28,68
2020-03-29,73
2020-03-30,69
2020-03-31,83
2020-04-01,94
2020-04-02,89
2020-04-03,86
2020-04-04,113
2020-04-05,107
2020-04-06,109
2020-04-07,125
2020-04-08,91
2020-04-09,66
2020-04-10,89
2020-04-11,87
2020-04-12,88
2020-04-13,106
2020-04-14,77
2020-04-15,90
2020-04-16,82
2020-04-17,101
2020-04-18,92
2020-04-19,90
2020-04-20,96
2020-04-21,75
2020-04-22,86
2020-04-23,117
2020-04-24,92
2020-04-25,70
2020-04-26,91
2020-04-27,89
2020-04-28,106
2020-04-29,112
2020-04-30,77
2020-05-01,78
2020-05-02,77
2020-05-03,83
2020-05-04,67
2020-05-05,82
2020-05-06,50
2020-05-07,38
2020-05-08,2
