"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,1,NA,1,3.5,NA,NA
2020-03-16,2,NA,2,3.8,NA,NA
2020-03-17,8,NA,8,4.3,NA,NA
2020-03-18,5,NA,5,4.8,NA,NA
2020-03-19,3,NA,3,5.2,NA,NA
2020-03-20,9,NA,9,5.7,NA,NA
2020-03-21,4,NA,4,6.7,NA,NA
2020-03-22,7,NA,7,6.3,NA,NA
2020-03-23,7,NA,7,6.8,NA,NA
2020-03-24,6,NA,6,6.9,NA,NA
2020-03-25,6,NA,6,6.5,NA,NA
2020-03-26,12,NA,12,7,NA,NA
2020-03-27,4,NA,4,6.8,NA,NA
2020-03-28,10,NA,10,6.8,NA,NA
2020-03-29,4,NA,4,6.8,NA,NA
2020-03-30,5,NA,5,7.3,NA,NA
2020-03-31,9,NA,9,6.4,NA,NA
2020-04-01,5,NA,5,7,NA,NA
2020-04-02,7,NA,7,6.6,NA,NA
2020-04-03,6,NA,6,6.6,NA,NA
2020-04-04,11,NA,11,6.4,NA,NA
2020-04-05,3,NA,3,5.8,NA,NA
2020-04-06,10,NA,10,5.8,NA,NA
2020-04-07,6,NA,6,5.9,NA,NA
2020-04-08,4,NA,4,5.9,NA,NA
2020-04-09,3,NA,3,5.3,NA,NA
2020-04-10,3,NA,3,5.7,NA,NA
2020-04-11,5,NA,5,5.2,NA,NA
2020-04-12,8,NA,8,5.1,NA,NA
2020-04-13,6,NA,6,5.6,NA,NA
2020-04-14,5,NA,5,5.9,NA,NA
2020-04-15,7,NA,7,6.7,NA,NA
2020-04-16,5,NA,5,7.2,NA,NA
2020-04-17,5,NA,5,7.1,NA,NA
2020-04-18,9,NA,9,7.3,NA,NA
2020-04-19,6,NA,6,7.3,NA,NA
2020-04-20,11,NA,11,7.5,NA,NA
2020-04-21,10,NA,10,8.2,NA,NA
2020-04-22,7,NA,7,9.2,NA,NA
2020-04-23,8,NA,8,9.3,NA,NA
2020-04-24,5,NA,5,9.5,NA,NA
2020-04-25,9,NA,9,8.8,NA,NA
2020-04-26,12,NA,12,9,NA,NA
2020-04-27,15,NA,15,9.2,NA,NA
2020-04-28,10,NA,10,9.5,NA,NA
2020-04-29,8,NA,8,9.4,NA,NA
2020-04-30,4,NA,4,9.6,NA,NA
2020-05-01,12,NA,12,9.8,NA,NA
2020-05-02,9,NA,9,8.9,NA,NA
2020-05-03,11,NA,11,8.4,NA,NA
2020-05-04,4,NA,4,8.6,NA,NA
2020-05-05,11,NA,11,10.3,NA,NA
2020-05-06,14,NA,14,9.7,NA,NA
2020-05-07,6,NA,6,9.9,NA,NA
2020-05-08,5,NA,5,9.5,NA,NA
2020-05-09,10,NA,10,10,NA,NA
2020-05-10,21,NA,21,10.2,NA,NA
2020-05-11,6,NA,6,9.7,NA,NA
2020-05-12,11,NA,11,9.7,NA,NA
2020-05-13,7,NA,7,9.8,NA,NA
2020-05-14,9,NA,9,9.5,NA,NA
2020-05-15,13,NA,13,8.4,NA,NA
2020-05-16,9,NA,9,8.1,NA,NA
2020-05-17,6,NA,6,7.9,NA,NA
2020-05-18,6,NA,6,7.4,NA,NA
2020-05-19,7,NA,7,7.5,NA,NA
2020-05-20,10,NA,10,7,NA,NA
2020-05-21,3,NA,3,6.3,NA,NA
2020-05-22,9,NA,9,6.5,NA,NA
2020-05-23,2,NA,2,6.5,NA,NA
2020-05-24,10,NA,10,6.8,NA,NA
2020-05-25,8,NA,8,6.4,NA,NA
2020-05-26,2,NA,2,6.9,NA,NA
2020-05-27,8,NA,8,7.5,NA,NA
2020-05-28,6,NA,6,8.3,NA,NA
2020-05-29,10,NA,10,8.2,NA,NA
2020-05-30,6,NA,6,8.2,NA,NA
2020-05-31,8,NA,8,8.9,NA,NA
2020-06-01,15,NA,15,9.3,NA,NA
2020-06-02,10,NA,10,10.1,NA,NA
2020-06-03,9,NA,9,10.4,NA,NA
2020-06-04,8,NA,8,11.4,NA,NA
2020-06-05,9,NA,9,11.6,NA,NA
2020-06-06,12,NA,12,11.2,NA,NA
2020-06-07,14,NA,14,11.4,NA,NA
2020-06-08,13,NA,13,12.2,NA,NA
2020-06-09,16,NA,16,12.7,NA,NA
2020-06-10,10,NA,10,13,NA,NA
2020-06-11,11,NA,11,13.6,NA,NA
2020-06-12,12,NA,12,13.3,NA,NA
2020-06-13,17,NA,17,13.4,NA,NA
2020-06-14,13,NA,13,13.5,NA,NA
2020-06-15,12,NA,12,14.5,NA,NA
2020-06-16,18,NA,18,15.2,NA,NA
2020-06-17,11,NA,11,16,NA,NA
2020-06-18,14,NA,14,15.8,NA,NA
2020-06-19,17,NA,17,15.6,NA,NA
2020-06-20,20,NA,20,16,NA,NA
2020-06-21,18,NA,18,16.2,NA,NA
2020-06-22,20,NA,20,17.5,NA,NA
2020-06-23,15,NA,15,17.6,NA,NA
2020-06-24,11,NA,11,18,NA,NA
2020-06-25,16,NA,16,18.2,NA,NA
2020-06-26,20,NA,20,18.4,NA,NA
2020-06-27,24,NA,24,18.8,NA,NA
2020-06-28,15,NA,15,19.6,NA,NA
2020-06-29,NA,21,21,21.6,21,24
2020-06-30,NA,22,22,21.8,21,25
2020-07-01,NA,20,20,21.7,19,23
2020-07-02,NA,24,24,21.5,23,27
2020-07-03,NA,23,23,22,22,26
2020-07-04,NA,31,31,21,30,34
2020-07-05,NA,18,18,22.4,17,21
2020-07-06,NA,19,19,21.8,18,22
2020-07-07,NA,22,22,21.2,21,25
2020-07-08,NA,20,20,22.2,19,23
2020-07-09,NA,11,11,21.2,10,14
