date,observed,estimate,upper,lower,type
2020-03-01,1,1,1,1,srag
2020-03-02,1,1,1,1,srag
2020-03-03,1,1,1,1,srag
2020-03-04,1,1,1,1,srag
2020-03-05,2,2,2,2,srag
2020-03-06,2,2,2,2,srag
2020-03-07,2,2,2,2,srag
2020-03-08,2,2,2,2,srag
2020-03-09,2,2,2,2,srag
2020-03-10,2,2,2,2,srag
2020-03-11,3,3,3,3,srag
2020-03-12,2,2,2,2,srag
2020-03-13,2,2,2,2,srag
2020-03-14,2,2,2,2,srag
2020-03-15,2,2,2,2,srag
2020-03-16,2,2,2,2,srag
2020-03-17,3,3,3,3,srag
2020-03-18,3,3,3,3,srag
2020-03-19,5,5,5,5,srag
2020-03-20,5,5,5,5,srag
2020-03-21,3,3,3,3,srag
2020-03-22,2,2,2,2,srag
2020-03-23,2,2,2,2,srag
2020-03-24,3,3,3,3,srag
2020-03-25,3,3,3,3,srag
2020-03-26,2,2,2,2,srag
2020-03-27,3,3,3,3,srag
2020-03-28,4,4,4,4,srag
2020-03-29,7,7,7,7,srag
2020-03-30,10,10,10,10,srag
2020-03-31,9,9,9,9,srag
2020-04-01,10,10,10,10,srag
2020-04-02,11,11,11,11,srag
2020-04-03,12,12,12,12,srag
2020-04-04,14,14,14,14,srag
2020-04-05,15,15,15,15,srag
2020-04-06,16,16,16,16,srag
2020-04-07,18,18,18,18,srag
2020-04-08,18,18,18,18,srag
2020-04-09,18,18,18,18,srag
2020-04-10,17,17,17,17,srag
2020-04-11,18,18,18,18,srag
2020-04-12,21,21,21,21,srag
2020-04-13,20,20,20,20,srag
2020-04-14,21,21,21,21,srag
2020-04-15,23,23,23,23,srag
2020-04-16,21,21,21,21,srag
2020-04-17,22,22,22,22,srag
2020-04-18,20,20,20,20,srag
2020-04-19,23,23,23,23,srag
2020-04-20,23,23,23,23,srag
2020-04-21,25,25,25,25,srag
2020-04-22,22,22,22,22,srag
2020-04-23,23,23,23,23,srag
2020-04-24,21,21,21,21,srag
2020-04-25,20,20,20,20,srag
2020-04-26,19,19,19,19,srag
2020-04-27,19,19,19,19,srag
2020-04-28,20,20,20,20,srag
2020-04-29,23,23,23,23,srag
2020-04-30,19,19,19,19,srag
2020-05-01,19,19,19,19,srag
2020-05-02,17,17,17,17,srag
2020-05-03,15,15,15,15,srag
2020-05-04,15,15,15,15,srag
2020-05-05,15,15,15,15,srag
2020-05-06,18,18,18,18,srag
2020-05-07,20,20,20,20,srag
2020-05-08,19,19,19,19,srag
2020-05-09,18,18,18,18,srag
2020-05-10,17,17,17,17,srag
2020-05-11,19,19,19,19,srag
2020-05-12,20,20,20,20,srag
2020-05-13,20,20,20,20,srag
2020-05-14,18,18,18,18,srag
2020-05-15,19,19,19,19,srag
2020-05-16,20,20,20,20,srag
2020-05-17,21,21,21,21,srag
2020-05-18,18,18,18,18,srag
2020-05-19,18,18,18,18,srag
2020-05-20,23,23,23,23,srag
2020-05-21,24,24,24,24,srag
2020-05-22,24,24,24,24,srag
2020-05-23,24,24,24,24,srag
2020-05-24,23,23,23,23,srag
2020-05-25,23,23,23,23,srag
2020-05-26,25,25,25,25,srag
2020-05-27,25,25,25,25,srag
2020-05-28,26,26,26,26,srag
2020-05-29,24,24,24,24,srag
2020-05-30,24,24,24,24,srag
2020-05-31,27,27,27,27,srag
2020-06-01,30,30,30,30,srag
2020-06-02,31,31,31,31,srag
2020-06-03,29,29,29,29,srag
2020-06-04,29,29,29,29,srag
2020-06-05,29,29,29,29,srag
2020-06-06,32,32,32,32,srag
2020-06-07,32,32,32,32,srag
2020-06-08,37,37,37,37,srag
2020-06-09,35,35,35,35,srag
2020-06-10,37,37,37,37,srag
2020-06-11,36,36,36,36,srag
2020-06-12,37,37,37,37,srag
2020-06-13,40,40,40,40,srag
2020-06-14,40,40,40,40,srag
2020-06-15,37,37,37,37,srag
2020-06-16,38,38,38,38,srag
2020-06-17,40,40,40,40,srag
2020-06-18,40,40,40,40,srag
2020-06-19,41,41,41,41,srag
2020-06-20,44,44,44,44,srag
2020-06-21,42,42,42,42,srag
2020-06-22,39,39,39,39,srag
2020-06-23,40,40,40,40,srag
2020-06-24,41,41,41,41,srag
2020-06-25,40,40,40,40,srag
2020-06-26,43,43,43,43,srag
2020-06-27,44,44,44,44,srag
2020-06-28,48,48,48,48,srag
2020-06-29,48,48,48,48,srag
2020-06-30,47,47,47,47,srag
2020-07-01,51,51,51,51,srag
2020-07-02,51,51,51,51,srag
2020-07-03,52,52,52,52,srag
2020-07-04,51,51,51,51,srag
2020-07-05,53,53,53,53,srag
2020-07-06,53,53,53,53,srag
2020-07-07,58,58,58,58,srag
2020-07-08,61,61,61,61,srag
2020-07-09,64,64,64,64,srag
2020-07-10,66,66,66,66,srag
2020-07-11,66,66,66,66,srag
2020-07-12,66,66,66,66,srag
2020-07-13,67,67,67,67,srag
2020-07-14,68,68,68,68,srag
2020-07-15,66,66,66,66,srag
2020-07-16,64,64,64,64,srag
2020-07-17,66,66,66,66,srag
2020-07-18,58,58,58,58,srag
2020-07-19,56,56,56,56,srag
2020-07-20,56,56,56,56,srag
2020-07-21,56,56,56,56,srag
2020-07-22,55,55,55,55,srag
2020-07-23,57,57,57,57,srag
2020-07-24,61,61,61,61,srag
2020-07-25,60,60,60,60,srag
2020-07-26,60,60,60,60,srag
2020-07-27,57,57,57,57,srag
2020-07-28,58,58,58,58,srag
2020-07-29,59,59,59,59,srag
2020-07-30,65,65,65,65,srag
2020-07-31,68,68,68,68,srag
2020-08-01,64,64,64,64,srag
2020-08-02,62,62,62,62,srag
2020-08-03,63,63,63,63,srag
2020-08-04,66,66,66,66,srag
2020-08-05,73,73,73,73,srag
2020-08-06,73,73,73,73,srag
2020-08-07,74,74,74,74,srag
2020-08-08,75,75,75,75,srag
2020-08-09,74,74,74,74,srag
2020-08-10,75,75,75,75,srag
2020-08-11,76,76,76,76,srag
2020-08-12,71,71,71,71,srag
2020-08-13,72,72,72,72,srag
2020-08-14,74,74,74,74,srag
2020-08-15,74,74,74,74,srag
2020-08-16,73,73,73,73,srag
2020-08-17,71,71,71,71,srag
2020-08-18,73,73,73,73,srag
2020-08-19,72,72,72,72,srag
2020-08-20,73,73,73,73,srag
2020-08-21,72,72,72,72,srag
2020-08-22,70,70,70,70,srag
2020-08-23,72,72,72,72,srag
2020-08-24,77,77,77,77,srag
2020-08-25,77,77,77,77,srag
2020-08-26,77,77,77,77,srag
2020-08-27,76,76,76,76,srag
2020-08-28,80,80,80,80,srag
2020-08-29,84,84,84,84,srag
2020-08-30,85,85,85,85,srag
2020-08-31,84,84,84,84,srag
2020-09-01,85,85,85,85,srag
2020-09-02,82,82,82,82,srag
2020-09-03,82,82,82,82,srag
2020-09-04,81,81,81,81,srag
2020-09-05,72,72,72,72,srag
2020-09-06,72,72,72,72,srag
2020-09-07,76,76,76,76,srag
2020-09-08,75,75,75,75,srag
2020-09-09,73,73,73,73,srag
2020-09-10,75,75,75,75,srag
2020-09-11,74,74,74,74,srag
2020-09-12,79,79,79,79,srag
2020-09-13,77,77,77,77,srag
2020-09-14,80,80,80,80,srag
2020-09-15,78,78,78,78,srag
2020-09-16,75,75,75,75,srag
2020-09-17,76,76,76,76,srag
2020-09-18,77,77,77,77,srag
2020-09-19,77,77,77,77,srag
2020-09-20,76,76,76,76,srag
2020-09-21,73,73,73,73,srag
2020-09-22,72,72,72,72,srag
2020-09-23,76,76,77,76,srag
2020-09-24,76,76,76,76,srag
2020-09-25,72,72,72,72,srag
2020-09-26,74,74,78,74,srag
2020-09-27,73,73,77,73,srag
2020-09-28,70,70,76,70,srag
2020-09-29,70,70,78,70,srag
2020-09-30,70,70,78,70,srag
2020-10-01,70,70,80,70,srag
2020-10-02,74,74,85,74,srag
2020-10-03,80,80,93,80,srag
2020-10-04,82,82,99,82,srag
2020-10-05,88,88,108,88,srag
2020-10-06,87,87,110,87,srag
2020-10-07,85,85,108,85,srag
2020-10-08,89,89,117,89,srag
2020-10-09,85,85,115,85,srag
2020-10-10,90,90,120,90,srag
2020-10-11,94,94,120,94,srag
2020-10-12,97,97,123,97,srag
2020-10-13,95,95,128,95,srag
2020-10-14,99,99,134,99,srag
2020-10-15,100,100,140,100,srag
2020-10-16,103,103,144,103,srag
2020-10-17,106,107,145,106,srag
2020-10-18,109,110,148,109,srag
2020-10-19,113,115,155,113,srag
2020-10-20,113,115,156,113,srag
2020-10-21,111,113,158,111,srag
2020-10-22,108,112,159,108,srag
2020-10-23,109,117,169,109,srag
