"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-18,6,NA,NA,NA,6,NA,NA,NA
2020-03-19,9,NA,NA,NA,9,NA,NA,NA
2020-03-20,10,NA,NA,NA,10,NA,NA,NA
2020-03-21,11,NA,NA,NA,11,NA,NA,NA
2020-03-22,14,NA,NA,NA,14,NA,NA,NA
2020-03-23,19,NA,NA,NA,19,NA,NA,NA
2020-03-24,22,NA,NA,NA,22,NA,NA,NA
2020-03-25,25,NA,NA,NA,25,NA,NA,NA
2020-03-26,28,NA,NA,NA,28,NA,NA,NA
2020-03-27,30,NA,NA,NA,30,NA,NA,NA
2020-03-28,35,NA,NA,NA,35,NA,NA,NA
2020-03-29,37,NA,NA,NA,37,NA,NA,NA
2020-03-30,40,NA,NA,NA,40,NA,NA,NA
2020-03-31,45,NA,NA,NA,45,NA,NA,NA
2020-04-01,52,NA,NA,NA,52,NA,NA,NA
2020-04-02,59,NA,NA,NA,59,NA,NA,NA
2020-04-03,63,NA,NA,NA,63,NA,NA,NA
2020-04-04,67,NA,NA,NA,67,NA,NA,NA
2020-04-05,73,NA,NA,NA,73,NA,NA,NA
2020-04-06,81,NA,NA,NA,81,NA,NA,NA
2020-04-07,89,NA,NA,NA,89,NA,NA,NA
2020-04-08,95,NA,NA,NA,95,NA,NA,NA
2020-04-09,102,NA,NA,NA,102,NA,NA,NA
2020-04-10,117,NA,NA,NA,117,NA,NA,NA
2020-04-11,133,NA,NA,NA,133,NA,NA,NA
2020-04-12,147,NA,NA,NA,147,NA,NA,NA
2020-04-13,165,NA,NA,NA,165,NA,NA,NA
2020-04-14,191,NA,NA,NA,191,NA,NA,NA
2020-04-15,216,NA,NA,NA,216,NA,NA,NA
2020-04-16,232,NA,NA,NA,232,NA,NA,NA
2020-04-17,248,NA,NA,NA,248,NA,NA,NA
2020-04-18,272,NA,NA,NA,272,NA,NA,NA
2020-04-19,298,NA,NA,NA,298,NA,NA,NA
2020-04-20,328,NA,NA,NA,328,NA,NA,NA
2020-04-21,354,NA,NA,NA,354,NA,NA,NA
2020-04-22,377,NA,NA,NA,377,NA,NA,NA
2020-04-23,404,NA,NA,NA,404,NA,NA,NA
2020-04-24,428,NA,NA,NA,428,NA,NA,NA
2020-04-25,466,NA,NA,NA,466,NA,NA,NA
2020-04-26,493,NA,NA,NA,493,NA,NA,NA
2020-04-27,519,NA,NA,NA,519,NA,NA,NA
2020-04-28,540,NA,NA,NA,540,NA,NA,NA
2020-04-29,566,NA,NA,NA,566,NA,NA,NA
2020-04-30,595,NA,NA,NA,595,NA,NA,NA
2020-05-01,649,NA,NA,NA,649,NA,NA,NA
2020-05-02,680,NA,NA,NA,680,NA,NA,NA
2020-05-03,721,NA,NA,NA,721,NA,NA,NA
2020-05-04,763,NA,NA,NA,763,NA,NA,NA
2020-05-05,803,NA,NA,NA,803,NA,NA,NA
2020-05-06,834,NA,NA,NA,834,NA,NA,NA
2020-05-07,850,NA,NA,NA,850,NA,NA,NA
2020-05-08,878,NA,NA,NA,878,NA,NA,NA
2020-05-09,902,NA,NA,NA,902,NA,NA,NA
2020-05-10,942,NA,NA,NA,942,NA,NA,NA
2020-05-11,978,NA,NA,NA,978,NA,NA,NA
2020-05-12,1010,NA,NA,NA,1010,NA,NA,NA
2020-05-13,1046,NA,NA,NA,1046,NA,NA,NA
2020-05-14,1065,NA,NA,NA,1065,NA,NA,NA
2020-05-15,1095,NA,NA,NA,1095,NA,NA,NA
2020-05-16,1118,NA,NA,NA,1118,NA,NA,NA
2020-05-17,1150,NA,NA,NA,1150,NA,NA,NA
2020-05-18,1173,NA,NA,NA,1173,NA,NA,NA
2020-05-19,1189,NA,NA,NA,1189,NA,NA,NA
2020-05-20,1213,NA,NA,NA,1213,NA,NA,NA
2020-05-21,1227,NA,NA,NA,1227,NA,NA,NA
2020-05-22,1242,NA,NA,NA,1242,NA,NA,NA
