date,observed,estimate,upper,lower,type
2020-03-01,6,6,6,6,srag
2020-03-02,6,6,6,6,srag
2020-03-03,6,6,6,6,srag
2020-03-04,8,8,8,8,srag
2020-03-05,9,9,9,9,srag
2020-03-06,9,9,9,9,srag
2020-03-07,8,8,8,8,srag
2020-03-08,8,8,8,8,srag
2020-03-09,8,8,8,8,srag
2020-03-10,8,8,8,8,srag
2020-03-11,9,9,9,9,srag
2020-03-12,9,9,9,9,srag
2020-03-13,10,10,10,10,srag
2020-03-14,10,10,10,10,srag
2020-03-15,10,10,10,10,srag
2020-03-16,9,9,9,9,srag
2020-03-17,10,10,10,10,srag
2020-03-18,11,11,11,11,srag
2020-03-19,12,12,12,12,srag
2020-03-20,13,13,13,13,srag
2020-03-21,14,14,14,14,srag
2020-03-22,14,14,14,14,srag
2020-03-23,15,15,15,15,srag
2020-03-24,16,16,16,16,srag
2020-03-25,16,16,16,16,srag
2020-03-26,16,16,16,16,srag
2020-03-27,16,16,16,16,srag
2020-03-28,17,17,17,17,srag
2020-03-29,18,18,18,18,srag
2020-03-30,19,19,19,19,srag
2020-03-31,18,18,18,18,srag
2020-04-01,17,17,17,17,srag
2020-04-02,20,20,20,20,srag
2020-04-03,23,23,23,23,srag
2020-04-04,26,26,26,26,srag
2020-04-05,28,28,28,28,srag
2020-04-06,26,26,26,26,srag
2020-04-07,24,24,24,24,srag
2020-04-08,23,23,23,23,srag
2020-04-09,26,26,26,26,srag
2020-04-10,25,25,25,25,srag
2020-04-11,23,23,23,23,srag
2020-04-12,23,23,23,23,srag
2020-04-13,22,22,22,22,srag
2020-04-14,22,22,22,22,srag
2020-04-15,24,24,24,24,srag
2020-04-16,26,26,26,26,srag
2020-04-17,28,28,28,28,srag
2020-04-18,29,29,29,29,srag
2020-04-19,32,32,32,32,srag
2020-04-20,35,35,35,35,srag
2020-04-21,35,35,35,35,srag
2020-04-22,33,33,33,33,srag
2020-04-23,37,37,37,37,srag
2020-04-24,40,40,40,40,srag
2020-04-25,40,40,40,40,srag
2020-04-26,45,45,45,45,srag
2020-04-27,49,49,49,49,srag
2020-04-28,48,48,48,48,srag
2020-04-29,49,49,49,49,srag
2020-04-30,42,42,42,42,srag
2020-05-01,39,39,39,39,srag
2020-05-02,40,40,40,40,srag
2020-05-03,38,38,38,38,srag
2020-05-04,39,39,39,39,srag
2020-05-05,38,38,38,38,srag
2020-05-06,36,36,36,36,srag
2020-05-07,34,34,34,34,srag
2020-05-08,36,36,36,36,srag
2020-05-09,35,35,35,35,srag
2020-05-10,33,33,33,33,srag
2020-05-11,32,32,32,32,srag
2020-05-12,33,33,33,33,srag
2020-05-13,34,34,34,34,srag
2020-05-14,36,36,36,36,srag
2020-05-15,35,35,35,35,srag
2020-05-16,33,33,33,33,srag
2020-05-17,35,35,35,35,srag
2020-05-18,37,37,37,37,srag
2020-05-19,41,41,41,41,srag
2020-05-20,40,40,40,40,srag
2020-05-21,41,41,41,41,srag
2020-05-22,41,41,41,41,srag
2020-05-23,41,41,41,41,srag
2020-05-24,45,45,45,45,srag
2020-05-25,45,45,45,45,srag
2020-05-26,49,49,49,49,srag
2020-05-27,47,47,47,47,srag
2020-05-28,45,45,45,45,srag
2020-05-29,44,44,44,44,srag
2020-05-30,42,42,42,42,srag
2020-05-31,42,42,42,42,srag
2020-06-01,44,44,44,44,srag
2020-06-02,42,42,42,42,srag
2020-06-03,43,43,43,43,srag
2020-06-04,43,43,43,43,srag
2020-06-05,42,42,42,42,srag
2020-06-06,44,44,44,44,srag
2020-06-07,43,43,43,43,srag
2020-06-08,45,45,45,45,srag
2020-06-09,44,44,44,44,srag
2020-06-10,43,43,43,43,srag
2020-06-11,44,44,44,44,srag
2020-06-12,46,46,46,46,srag
2020-06-13,45,45,45,45,srag
2020-06-14,44,44,44,44,srag
2020-06-15,46,46,46,46,srag
2020-06-16,44,44,44,44,srag
2020-06-17,46,46,46,46,srag
2020-06-18,49,49,49,49,srag
2020-06-19,50,50,50,50,srag
2020-06-20,52,52,52,52,srag
2020-06-21,57,57,57,57,srag
2020-06-22,62,62,62,62,srag
2020-06-23,53,53,53,53,srag
2020-06-24,56,56,56,56,srag
2020-06-25,57,57,57,57,srag
2020-06-26,55,55,55,55,srag
2020-06-27,52,52,52,52,srag
2020-06-28,52,52,52,52,srag
2020-06-29,58,58,58,58,srag
2020-06-30,63,63,63,63,srag
2020-07-01,59,59,59,59,srag
2020-07-02,60,60,60,60,srag
2020-07-03,60,60,60,60,srag
2020-07-04,59,59,59,59,srag
2020-07-05,61,61,61,61,srag
2020-07-06,61,61,61,61,srag
2020-07-07,61,61,61,61,srag
2020-07-08,58,58,58,58,srag
2020-07-09,63,63,63,63,srag
2020-07-10,64,64,64,64,srag
2020-07-11,65,65,65,65,srag
2020-07-12,70,70,70,70,srag
2020-07-13,72,72,72,72,srag
2020-07-14,70,70,70,70,srag
2020-07-15,67,67,67,67,srag
2020-07-16,72,72,72,72,srag
2020-07-17,74,74,74,74,srag
2020-07-18,73,73,73,73,srag
2020-07-19,76,76,76,76,srag
2020-07-20,81,81,81,81,srag
2020-07-21,85,85,85,85,srag
2020-07-22,84,84,84,84,srag
2020-07-23,90,90,90,90,srag
