date,observed,estimate,upper,lower,type
2020-03-01,0,0,0,0,srag
2020-03-02,0,0,0,0,srag
2020-03-03,0,0,0,0,srag
2020-03-04,0,0,0,0,srag
2020-03-05,0,0,0,0,srag
2020-03-06,0,0,0,0,srag
2020-03-07,0,0,0,0,srag
2020-03-08,0,0,0,0,srag
2020-03-09,0,0,0,0,srag
2020-03-10,1,1,1,1,srag
2020-03-11,1,1,1,1,srag
2020-03-12,2,2,2,2,srag
2020-03-13,2,2,2,2,srag
2020-03-14,2,2,2,2,srag
2020-03-15,2,2,2,2,srag
2020-03-16,3,3,3,3,srag
2020-03-17,3,3,3,3,srag
2020-03-18,2,2,2,2,srag
2020-03-19,4,4,4,4,srag
2020-03-20,4,4,4,4,srag
2020-03-21,4,4,4,4,srag
2020-03-22,4,4,4,4,srag
2020-03-23,7,7,7,7,srag
2020-03-24,7,7,7,7,srag
2020-03-25,9,9,9,9,srag
2020-03-26,10,10,10,10,srag
2020-03-27,13,13,13,13,srag
2020-03-28,13,13,13,13,srag
2020-03-29,12,12,12,12,srag
2020-03-30,11,11,11,11,srag
2020-03-31,12,12,12,12,srag
2020-04-01,14,14,14,14,srag
2020-04-02,14,14,14,14,srag
2020-04-03,10,10,10,10,srag
2020-04-04,9,9,9,9,srag
2020-04-05,10,10,10,10,srag
2020-04-06,11,11,11,11,srag
2020-04-07,11,11,11,11,srag
2020-04-08,11,11,11,11,srag
2020-04-09,11,11,11,11,srag
2020-04-10,12,12,12,12,srag
2020-04-11,13,13,13,13,srag
2020-04-12,11,11,11,11,srag
2020-04-13,9,9,9,9,srag
2020-04-14,9,9,9,9,srag
2020-04-15,10,10,10,10,srag
2020-04-16,15,15,15,15,srag
2020-04-17,16,16,16,16,srag
2020-04-18,17,17,17,17,srag
2020-04-19,18,18,18,18,srag
2020-04-20,17,17,17,17,srag
2020-04-21,14,14,14,14,srag
2020-04-22,12,12,12,12,srag
2020-04-23,11,11,11,11,srag
2020-04-24,12,12,12,12,srag
2020-04-25,11,11,11,11,srag
2020-04-26,10,10,10,10,srag
2020-04-27,11,11,11,11,srag
2020-04-28,13,13,13,13,srag
2020-04-29,15,15,15,15,srag
2020-04-30,12,12,12,12,srag
2020-05-01,12,12,12,12,srag
2020-05-02,11,11,11,11,srag
2020-05-03,9,9,9,9,srag
2020-05-04,12,12,12,12,srag
2020-05-05,10,10,10,10,srag
2020-05-06,6,6,6,6,srag
2020-05-07,8,8,8,8,srag
2020-05-08,13,13,13,13,srag
2020-05-09,16,16,16,16,srag
2020-05-10,18,18,18,18,srag
2020-05-11,18,18,18,18,srag
2020-05-12,20,20,20,20,srag
2020-05-13,17,17,17,17,srag
2020-05-14,17,17,17,17,srag
2020-05-15,19,19,19,19,srag
2020-05-16,17,17,17,17,srag
2020-05-17,17,17,17,17,srag
2020-05-18,21,21,21,21,srag
2020-05-19,20,20,20,20,srag
2020-05-20,21,21,21,21,srag
2020-05-21,25,25,25,25,srag
2020-05-22,17,17,17,17,srag
2020-05-23,15,15,15,15,srag
2020-05-24,16,16,16,16,srag
2020-05-25,16,16,16,16,srag
2020-05-26,15,15,15,15,srag
2020-05-27,13,13,13,13,srag
2020-05-28,13,13,13,13,srag
2020-05-29,13,13,13,13,srag
2020-05-30,13,13,13,13,srag
2020-05-31,15,15,15,15,srag
2020-06-01,18,18,18,18,srag
2020-06-02,18,18,18,18,srag
2020-06-03,26,26,26,26,srag
2020-06-04,26,26,26,26,srag
2020-06-05,30,30,30,30,srag
2020-06-06,31,31,31,31,srag
2020-06-07,30,30,30,30,srag
2020-06-08,27,27,27,27,srag
2020-06-09,24,24,24,24,srag
2020-06-10,26,26,26,26,srag
2020-06-11,31,31,31,31,srag
2020-06-12,34,34,34,34,srag
2020-06-13,36,36,36,36,srag
2020-06-14,39,39,39,39,srag
2020-06-15,38,38,38,38,srag
2020-06-16,42,42,42,42,srag
2020-06-17,45,45,45,45,srag
2020-06-18,43,43,43,43,srag
2020-06-19,45,45,45,45,srag
2020-06-20,41,41,41,41,srag
2020-06-21,41,41,41,41,srag
2020-06-22,41,41,41,41,srag
2020-06-23,38,38,38,38,srag
2020-06-24,39,39,39,39,srag
2020-06-25,37,37,37,37,srag
2020-06-26,38,38,38,38,srag
2020-06-27,39,39,39,39,srag
2020-06-28,35,35,35,35,srag
2020-06-29,38,38,38,38,srag
2020-06-30,40,40,40,40,srag
2020-07-01,37,37,37,37,srag
2020-07-02,39,39,39,39,srag
2020-07-03,36,36,36,36,srag
2020-07-04,36,36,36,36,srag
2020-07-05,37,37,37,37,srag
2020-07-06,41,41,41,41,srag
2020-07-07,43,43,43,43,srag
2020-07-08,47,47,47,47,srag
2020-07-09,49,49,49,49,srag
2020-07-10,48,48,48,48,srag
2020-07-11,50,50,50,50,srag
2020-07-12,52,52,52,52,srag
2020-07-13,54,54,54,54,srag
2020-07-14,48,48,48,48,srag
2020-07-15,44,44,44,44,srag
2020-07-16,46,46,46,46,srag
2020-07-17,47,47,47,47,srag
2020-07-18,48,48,48,48,srag
2020-07-19,50,50,50,50,srag
2020-07-20,47,47,47,47,srag
2020-07-21,47,47,47,47,srag
2020-07-22,43,43,43,43,srag
2020-07-23,45,45,45,45,srag
2020-07-24,47,47,47,47,srag
2020-07-25,42,42,42,42,srag
2020-07-26,39,39,39,39,srag
2020-07-27,42,42,42,42,srag
2020-07-28,40,40,40,40,srag
2020-07-29,47,47,47,47,srag
2020-07-30,47,47,47,47,srag
2020-07-31,49,49,49,49,srag
2020-08-01,55,55,55,55,srag
2020-08-02,56,56,56,56,srag
2020-08-03,62,62,62,62,srag
2020-08-04,61,61,61,61,srag
2020-08-05,58,58,58,58,srag
2020-08-06,66,66,66,66,srag
2020-08-07,63,63,63,63,srag
2020-08-08,67,67,67,67,srag
2020-08-09,70,70,70,70,srag
2020-08-10,70,70,70,70,srag
2020-08-11,75,75,75,75,srag
2020-08-12,79,79,79,79,srag
2020-08-13,76,76,76,76,srag
2020-08-14,75,75,75,75,srag
2020-08-15,74,74,74,74,srag
2020-08-16,76,76,76,76,srag
2020-08-17,80,80,80,80,srag
2020-08-18,78,78,78,78,srag
2020-08-19,74,74,74,74,srag
2020-08-20,75,75,75,75,srag
2020-08-21,78,78,78,78,srag
2020-08-22,77,77,77,77,srag
2020-08-23,75,75,75,75,srag
2020-08-24,72,72,72,72,srag
2020-08-25,70,70,70,70,srag
2020-08-26,76,76,76,76,srag
2020-08-27,75,75,75,75,srag
2020-08-28,75,75,75,75,srag
2020-08-29,73,73,73,73,srag
2020-08-30,72,72,72,72,srag
2020-08-31,72,72,72,72,srag
2020-09-01,75,75,75,75,srag
2020-09-02,71,71,71,71,srag
2020-09-03,68,68,68,68,srag
2020-09-04,68,68,68,68,srag
2020-09-05,64,64,64,64,srag
2020-09-06,64,64,64,64,srag
2020-09-07,72,72,72,72,srag
2020-09-08,70,70,70,70,srag
2020-09-09,70,70,70,70,srag
2020-09-10,79,79,79,79,srag
2020-09-11,83,83,83,83,srag
2020-09-12,89,89,91,89,srag
2020-09-13,89,89,91,89,srag
2020-09-14,90,90,94,90,srag
2020-09-15,85,85,89,85,srag
2020-09-16,88,88,92,88,srag
2020-09-17,93,93,98,93,srag
2020-09-18,95,95,100,95,srag
2020-09-19,89,89,96,89,srag
2020-09-20,91,91,102,91,srag
2020-09-21,88,88,101,88,srag
2020-09-22,89,89,102,89,srag
2020-09-23,93,93,107,93,srag
2020-09-24,102,102,116,102,srag
2020-09-25,98,98,113,98,srag
2020-09-26,99,99,116,99,srag
2020-09-27,99,99,119,99,srag
2020-09-28,105,106,127,105,srag
2020-09-29,108,109,133,108,srag
2020-09-30,117,120,143,117,srag
2020-10-01,127,130,157,127,srag
2020-10-02,132,135,166,132,srag
2020-10-03,140,144,180,140,srag
2020-10-04,144,149,187,144,srag
2020-10-05,154,162,205,154,srag
2020-10-06,165,176,218,165,srag
2020-10-07,169,181,231,169,srag
2020-10-08,181,194,253,181,srag
2020-10-09,192,206,268,192,srag
2020-10-10,198,215,281,199,srag
2020-10-11,200,217,290,201,srag
2020-10-12,210,229,305,211,srag
2020-10-13,210,234,315,211,srag
2020-10-14,215,240,328,216,srag
2020-10-15,214,246,336,216,srag
